6.230000000000000000e+03 6.025000000000000000e+03 8.659620000000000095e-01
6.235000000000000000e+03 6.030000000000000000e+03 8.502642999999999729e-01
6.240000000000000000e+03 6.030000000000000000e+03 8.672556999999999627e-01
6.245000000000000000e+03 6.030000000000000000e+03 9.160466000000000442e-01
6.250000000000000000e+03 6.030000000000000000e+03 8.872092999999999785e-01
6.255000000000000000e+03 6.030000000000000000e+03 8.914265999999999579e-01
6.260000000000000000e+03 6.040000000000000000e+03 8.829723000000000432e-01
6.265000000000000000e+03 6.040000000000000000e+03 8.667413999999999952e-01
6.270000000000000000e+03 6.040000000000000000e+03 8.718000000000000194e-01
6.275000000000000000e+03 6.055000000000000000e+03 8.703218000000000343e-01
6.280000000000000000e+03 6.055000000000000000e+03 8.686753999999999865e-01
6.285000000000000000e+03 6.060000000000000000e+03 9.075372000000000439e-01
6.290000000000000000e+03 6.060000000000000000e+03 9.113445999999999492e-01
6.295000000000000000e+03 6.060000000000000000e+03 9.167091000000000545e-01
6.300000000000000000e+03 6.060000000000000000e+03 8.617405000000000204e-01
6.305000000000000000e+03 6.065000000000000000e+03 8.873864000000000196e-01
6.310000000000000000e+03 6.090000000000000000e+03 8.623336000000000334e-01
6.315000000000000000e+03 6.090000000000000000e+03 8.946034999999999959e-01
6.320000000000000000e+03 6.095000000000000000e+03 8.669052999999999898e-01
6.325000000000000000e+03 6.090000000000000000e+03 8.502125000000000377e-01
6.330000000000000000e+03 6.070000000000000000e+03 9.026950000000000252e-01
6.335000000000000000e+03 6.095000000000000000e+03 9.146750000000000158e-01
6.340000000000000000e+03 6.095000000000000000e+03 9.173611000000000404e-01
6.345000000000000000e+03 6.095000000000000000e+03 8.799040000000000195e-01
6.350000000000000000e+03 6.110000000000000000e+03 8.687097000000000291e-01
6.355000000000000000e+03 6.115000000000000000e+03 8.765716000000000063e-01
6.360000000000000000e+03 6.105000000000000000e+03 9.160785999999999651e-01
6.365000000000000000e+03 6.105000000000000000e+03 8.670080000000000009e-01
6.370000000000000000e+03 6.125000000000000000e+03 8.767983000000000304e-01
6.375000000000000000e+03 6.130000000000000000e+03 9.138492000000000282e-01
6.380000000000000000e+03 6.130000000000000000e+03 9.204421999999999882e-01
6.385000000000000000e+03 6.130000000000000000e+03 9.146052999999999544e-01
6.390000000000000000e+03 6.145000000000000000e+03 8.638320999999999916e-01
6.395000000000000000e+03 6.145000000000000000e+03 8.988456999999999697e-01
6.400000000000000000e+03 6.160000000000000000e+03 8.838772999999999769e-01
6.405000000000000000e+03 6.155000000000000000e+03 8.782640000000000446e-01
6.410000000000000000e+03 6.155000000000000000e+03 8.772836000000000523e-01
6.415000000000000000e+03 6.160000000000000000e+03 9.214082999999999579e-01
6.420000000000000000e+03 6.160000000000000000e+03 9.275558999999999887e-01
6.425000000000000000e+03 6.160000000000000000e+03 9.206971000000000460e-01
6.430000000000000000e+03 6.165000000000000000e+03 8.765553999999999846e-01
6.435000000000000000e+03 6.185000000000000000e+03 8.516647000000000522e-01
6.440000000000000000e+03 6.175000000000000000e+03 8.487708999999999948e-01
6.445000000000000000e+03 6.190000000000000000e+03 8.892309000000000463e-01
6.450000000000000000e+03 6.190000000000000000e+03 8.882280999999999649e-01
6.455000000000000000e+03 6.190000000000000000e+03 8.933191999999999799e-01
6.460000000000000000e+03 6.185000000000000000e+03 8.534125000000000183e-01
