1.032000000000000000e+04 6.025000000000000000e+03 1.151159000000000043e+00
1.032500000000000000e+04 6.065000000000000000e+03 1.204110000000000014e+00
1.033000000000000000e+04 6.060000000000000000e+03 1.272691999999999934e+00
1.033500000000000000e+04 6.065000000000000000e+03 1.262553999999999954e+00
1.034000000000000000e+04 6.060000000000000000e+03 1.266388000000000069e+00
1.034500000000000000e+04 6.065000000000000000e+03 1.203808999999999907e+00
1.035000000000000000e+04 6.065000000000000000e+03 1.222601999999999967e+00
1.035500000000000000e+04 6.080000000000000000e+03 1.223233999999999932e+00
1.036000000000000000e+04 6.080000000000000000e+03 1.209912000000000099e+00
1.036500000000000000e+04 6.080000000000000000e+03 1.204881000000000091e+00
1.037000000000000000e+04 6.070000000000000000e+03 1.260574000000000083e+00
1.037500000000000000e+04 6.075000000000000000e+03 1.215813999999999950e+00
1.038000000000000000e+04 6.100000000000000000e+03 1.218345000000000011e+00
1.038500000000000000e+04 6.100000000000000000e+03 1.255271000000000026e+00
1.039000000000000000e+04 6.105000000000000000e+03 1.274302999999999964e+00
1.039500000000000000e+04 6.115000000000000000e+03 1.307571000000000039e+00
1.040000000000000000e+04 6.120000000000000000e+03 1.307441000000000075e+00
1.040500000000000000e+04 6.105000000000000000e+03 1.313938999999999968e+00
1.041000000000000000e+04 6.130000000000000000e+03 1.302718000000000043e+00
1.041500000000000000e+04 6.135000000000000000e+03 1.248544000000000098e+00
1.042000000000000000e+04 6.150000000000000000e+03 1.316173000000000037e+00
1.042500000000000000e+04 6.140000000000000000e+03 1.233945000000000070e+00
1.043000000000000000e+04 6.150000000000000000e+03 1.298623000000000083e+00
1.043500000000000000e+04 6.140000000000000000e+03 1.305943999999999994e+00
1.044000000000000000e+04 6.150000000000000000e+03 1.329879999999999951e+00
1.044500000000000000e+04 6.155000000000000000e+03 1.315998999999999919e+00
1.045000000000000000e+04 6.160000000000000000e+03 1.293959999999999999e+00
1.045500000000000000e+04 6.155000000000000000e+03 1.281960999999999906e+00
1.046000000000000000e+04 6.170000000000000000e+03 1.315269999999999939e+00
1.046500000000000000e+04 6.165000000000000000e+03 1.293425999999999965e+00
1.047000000000000000e+04 6.170000000000000000e+03 1.331348999999999894e+00
1.047500000000000000e+04 6.180000000000000000e+03 1.322214000000000000e+00
1.048000000000000000e+04 6.185000000000000000e+03 1.324908999999999892e+00
1.048500000000000000e+04 6.185000000000000000e+03 1.292675999999999936e+00
1.049000000000000000e+04 6.185000000000000000e+03 1.303754000000000079e+00
