7075	2913.405000
7080	2913.775000
7085	2913.174000
7095	2913.722000
7100	2916.297000
7105	2917.031000
7110	2917.123000
7115	2918.271000
7120	2918.361000
7125	2920.803000
7130	2920.803000
7135	2920.804000
7140	2922.274000
7145	2923.334000
7150	2924.158000
7155	2924.070000
7160	2923.552000
7165	2925.631000
7170	2926.779000
7175	2926.779000
7180	2926.780000
7185	2927.192000
7190	2928.090000
7195	2930.226000
7200	2929.859000
7205	2930.227000
7210	2930.147000
7215	2930.951000
7220	2933.260000
7225	2933.259000
7230	2933.260000
7235	2933.260000
7240	2933.260000
7245	2935.000000
7250	2934.087000
7255	2934.087000
7260	2936.941000
7265	2936.940000
7270	2936.940000
7275	2936.941000
7280	2936.942000
7285	2936.940000
7290	2940.297000
7295	2940.298000
7300	2939.060000
7305	2939.058000
7310	2940.531000
7315	2940.709000
7320	2940.533000
7325	2942.271000
7330	2943.241000
7335	2943.475000
7340	2943.475000
7345	2943.387000
7350	2943.653000
7355	2943.653000
7360	2944.390000
7365	2945.215000
7370	2945.305000
7375	2946.598000
7380	2946.599000
7385	2946.598000
7390	2946.598000
7395	2946.598000
7400	2947.390000
7405	2947.156000
7410	2949.955000
7415	2949.955000
7420	2949.955000
7425	2949.865000
7430	2949.955000
7435	2949.955000
7440	2949.954000
7445	2950.925000
7450	2950.923000
7455	2951.056000
7460	2952.520000
7465	2952.527000
7475	2953.904000
7480	2954.179000
7490	2954.909000
7495	2954.640000
7500	2956.023000
7505	2956.487000
7510	2956.487000
7515	2956.488000
7520	2956.488000
7525	2956.668000
7530	2956.289000
7535	2957.537000
7570	2960.052000
7575	2961.899000
7580	2961.901000
7585	2961.899000
7590	2961.906000
7595	2962.076000
7600	2964.107000
7605	2964.001000
7610	2964.845000
7615	2965.772000
7620	2965.992000
7625	2965.582000
7630	2965.758000
7635	2966.406000
7640	2967.466000
7645	2968.288000
7650	2968.289000
7655	2970.083000
7660	2970.084000
7665	2970.262000
7670	2971.556000
7675	2972.470000
7680	2972.291000
7685	2972.836000
7690	2972.837000
7695	2972.839000
7700	2972.648000
7705	2974.209000
7710	2973.841000
7715	2976.563000
7720	2976.652000
7725	2976.652000
7730	2976.652000
7735	2976.652000
7740	2976.652000
7745	2978.448000
7750	2978.448000
7755	2979.419000
7760	2979.419000
7765	2979.419000
7770	2982.260000
7775	2981.158000
7780	2981.992000
7785	2980.980000
7790	2982.631000
7795	2982.541000
7800	2982.542000
7805	2983.189000
7810	2983.189000
7815	2983.190000
7820	2985.309000
7825	2985.865000
7830	2985.219000
7835	2985.219000
7840	2986.690000
7845	2986.959000
7850	2986.958000
7855	2989.724000
7860	2989.723000
7865	2989.724000
7870	2989.723000
7875	2989.723000
7880	2989.723000
7885	2989.723000
7890	2992.633000
7895	2992.633000
7900	2991.754000
7905	2991.754000
7910	2993.761000
7915	2994.551000
7920	2994.551000
7925	2994.551000
7930	2993.288000
7935	2994.551000
7940	2994.551000
7945	2994.640000
7950	2993.994000
7955	2995.182000
7960	2996.203000
7965	2995.375000
7970	2998.698000
7975	2998.697000
7980	2996.847000
7985	2998.795000
7990	2998.786000
7995	2997.949000
8015	2999.612000
8020	3000.248000
8025	2999.054000
8030	3000.983000
8035	3002.041000
8050	3002.131000
8055	3003.749000
8060	3002.313000
8065	3003.750000
8070	3003.605000
8075	3004.753000
8080	3004.754000
8085	3004.754000
8090	3006.816000
8095	3004.519000
8100	3006.583000
8105	3006.583000
8110	3008.289000
8115	3008.288000
8120	3008.469000
8125	3008.291000
8130	3008.791000
8135	3009.850000
8140	3009.114000
8145	3009.851000
8150	3014.031000
8155	3011.644000
8160	3012.290000
8165	3012.292000
8170	3012.615000
8175	3013.441000
8180	3014.120000
8185	3014.980000
8190	3015.267000
8195	3015.834000
8200	3015.938000
8205	3018.180000
8210	3018.180000
8215	3018.783000
8220	3018.872000
8225	3019.062000
8230	3020.990000
8235	3020.989000
8240	3022.386000
8245	3022.475000
8250	3023.196000
8255	3024.860000
8260	3024.681000
8265	3025.683000
8270	3026.221000
8275	3026.889000
8280	3026.790000
8285	3028.450000
8290	3028.450000
8295	3029.364000
8300	3029.601000
8305	3031.395000
8310	3032.866000
8315	3032.177000
8320	3034.425000
8325	3034.426000
8330	3035.808000
8335	3035.897000
8340	3036.344000
8345	3036.822000
8350	3037.157000
8355	3038.553000
8360	3038.325000
8370	3040.963000
8375	3040.679000
8385	3043.221000
8390	3042.642000
8395	3042.642000
8400	3044.271000
8405	3045.130000
8410	3045.130000
8415	3046.190000
8420	3046.012000
8425	3046.189000
8430	3047.018000
8435	3049.044000
8440	3047.898000
8445	3049.259000
8450	3049.639000
8455	3049.638000
8460	3050.552000
8465	3049.780000
8470	3050.553000
8475	3051.468000
8480	3052.491000
8485	3051.472000
8490	3053.174000
8495	3054.788000
8500	3054.324000
8505	3054.324000
8510	3055.112000
8515	3055.940000
8520	3055.293000
8525	3055.939000
8530	3055.940000
8535	3057.966000
8540	3057.967000
8545	3057.967000
8550	3057.968000
8555	3057.969000
8560	3060.409000
8565	3060.398000
8570	3060.408000
8575	3060.583000
8580	3060.410000
8585	3060.583000
8590	3061.648000
8595	3061.729000
8600	3061.734000
8605	3061.648000
8610	3061.669000
8615	3064.288000
8620	3063.114000
8625	3064.218000
8630	3064.222000
8635	3064.558000
8640	3065.137000
8645	3065.139000
8650	3065.137000
8655	3065.508000
8660	3065.776000
8665	3065.508000
8670	3067.858000
8675	3067.859000
8680	3069.140000
8685	3067.858000
8690	3069.133000
8695	3070.066000
8700	3070.054000
8705	3069.868000
8710	3069.870000
8715	3071.863000
8720	3071.848000
8725	3071.761000
8730	3071.761000
8735	3073.513000
8740	3073.513000
8745	3072.867000
8750	3073.503000
8755	3074.608000
8760	3073.692000
8765	3076.332000
8770	3076.312000
8775	3075.010000
8780	3076.502000
8785	3076.502000
8790	3076.501000
8795	3076.500000
8820	3078.427000
8825	3079.797000
8830	3079.799000
8840	3085.146000
8845	3085.148000
8850	3085.152000
8860	3085.145000
8865	3085.165000
8870	3085.129000
8880	3085.125000
8885	3085.139000
8890	3085.931000
8895	3086.015000
8900	3087.930000
8905	3087.750000
8910	3088.255000
8915	3088.577000
8920	3089.347000
8925	3089.350000
8930	3091.200000
8935	3091.199000
8940	3091.200000
8945	3091.112000
8950	3092.349000
8955	3093.227000
8960	3095.236000
8965	3092.349000
8970	3094.612000
8975	3094.881000
8980	3095.149000
8985	3095.167000
8990	3096.621000
8995	3096.620000
9000	3096.620000
9005	3096.622000
9010	3098.847000
9015	3097.481000
9020	3099.113000
9025	3099.943000
9030	3099.583000
9035	3099.942000
9040	3101.494000
9045	3101.413000
9050	3101.414000
9055	3103.622000
9060	3102.438000
9065	3102.440000
9070	3103.623000
9075	3103.340000
9080	3104.814000
9085	3104.078000
9090	3104.817000
9095	3105.185000
9100	3104.906000
9105	3108.039000
9110	3108.039000
9115	3107.849000
9120	3107.245000
9125	3108.865000
9130	3108.866000
9135	3109.312000
9140	3109.312000
9145	3109.260000
9150	3108.541000
9155	3109.410000
9160	3109.733000
9165	3110.014000
9170	3111.897000
9175	3112.579000
9180	3112.577000
9185	3112.365000
9190	3113.693000
9195	3113.515000
9200	3113.692000
9205	3113.503000
9210	3113.513000
9215	3113.514000
9220	3115.399000
9225	3115.399000
9230	3116.592000
9235	3115.400000
9240	3116.581000
9245	3117.785000
9250	3116.589000
9255	3116.587000
9260	3117.182000
9265	3119.077000
9270	3119.077000
9275	3119.077000
9280	3119.525000
9285	3120.135000
9290	3121.094000
9295	3121.287000
9300	3121.286000
9305	3121.286000
9310	3121.285000
9315	3123.636000
9320	3123.636000
9325	3123.636000
9330	3123.024000
9335	3123.715000
9340	3124.586000
9345	3125.508000
9350	3125.508000
9355	3127.441000
9360	3129.199000
9365	3129.200000
9370	3129.198000
9375	3129.202000
9380	3128.462000
9385	3128.462000
9390	3128.462000
9395	3129.291000
9400	3130.894000
9405	3130.893000
9410	3134.016000
9415	3131.934000
9420	3134.664000
9425	3133.942000
9430	3135.523000
9435	3134.860000
9440	3134.932000
9445	3137.355000
9450	3136.529000
9455	3138.468000
9460	3141.322000
9465	3140.317000
9470	3140.113000
9475	3141.144000
9480	3141.322000
9485	3143.259000
9490	3143.886000
9495	3144.909000
9500	3145.790000
9505	3145.770000
9510	3148.446000
9515	3147.889000
9520	3150.053000
9525	3150.365000
9530	3150.439000
9535	3151.501000
9540	3154.351000
9545	3154.352000
9550	3154.210000
9555	3156.271000
9560	3156.093000
9565	3156.093000
9570	3156.829000
9575	3156.829000
9580	3158.302000
9585	3160.774000
9590	3160.774000
9595	3163.451000
9600	3163.450000
9605	3164.788000
9610	3165.551000
9615	3164.744000
9620	3164.742000
9625	3167.543000
9630	3167.542000
9635	3167.547000
9640	3167.040000
9645	3170.953000
9650	3171.865000
9655	3171.507000
9660	3171.507000
9665	3172.477000
9670	3172.566000
9675	3171.830000
9680	3172.656000
9685	3172.099000
9690	3172.100000
9695	3176.937000
9700	3174.496000
9705	3176.938000
9710	3177.116000
9715	3176.560000
9720	3176.829000
9725	3177.386000
9730	3180.005000
9735	3180.005000
9740	3180.005000
9745	3179.917000
9750	3179.917000
9755	3181.945000
9760	3180.386000
9765	3182.214000
9770	3181.946000
9775	3181.946000
9780	3181.946000
9785	3182.127000
9790	3182.217000
9795	3182.214000
9800	3182.216000
9805	3183.686000
9810	3186.395000
9815	3186.038000
9820	3186.038000
9825	3186.774000
9830	3187.419000
9835	3188.746000
9840	3186.687000
9845	3187.436000
9850	3189.126000
9855	3189.126000
9860	3190.595000
9865	3190.510000
9870	3190.595000
9875	3190.278000
9880	3191.302000
9885	3191.951000
9895	3192.950000
9900	3194.422000
9905	3192.952000
9910	3192.907000
9915	3193.705000
9920	3194.850000
9925	3195.058000
9930	3195.801000
9935	3195.750000
9940	3195.976000
9945	3197.445000
9950	3196.665000
9955	3197.445000
9960	3200.257000
9965	3199.319000
9970	3200.345000
9975	3200.346000
9980	3199.412000
9985	3201.349000
9990	3201.996000
9995	3201.996000
10000	3204.059000
10005	3204.349000
10010	3204.081000
10015	3204.081000
10020	3205.553000
10025	3205.552000
10030	3206.000000
10035	3205.552000
10040	3207.582000
10045	3209.231000
10050	3208.822000
10055	3208.820000
10060	3209.231000
10065	3209.598000
10070	3209.597000
10075	3209.681000
10080	3211.805000
10085	3212.913000
10090	3214.886000
10095	3216.322000
10100	3215.351000
10105	3215.641000
10110	3215.999000
10115	3216.000000
10120	3216.323000
10125	3215.529000
10130	3216.901000
10135	3218.933000
10140	3219.935000
10145	3218.843000
10150	3218.844000
10155	3218.844000
10160	3220.785000
10165	3221.232000
10170	3221.233000
10175	3221.231000
10180	3222.057000
10185	3225.502000
10190	3225.325000
10195	3225.324000
10200	3225.324000
10205	3225.324000
10210	3224.321000
10215	3228.090000
10220	3227.766000
10225	3228.413000
10230	3228.413000
10235	3229.650000
10240	3229.148000
10245	3229.059000
10250	3230.385000
10255	3231.534000
10260	3232.003000
10265	3232.004000
10270	3233.656000
10275	3233.654000
10280	3233.655000
10285	3233.655000
10290	3234.086000
10295	3234.480000
10300	3234.482000
10305	3234.482000
10310	3235.539000
10315	3238.160000
10320	3238.161000
10325	3238.161000
10330	3239.497000
10335	3239.041000
10340	3239.688000
10345	3239.688000
10350	3238.952000
10355	3239.687000
10360	3242.954000
10365	3242.954000
10370	3242.954000
10375	3242.954000
10380	3242.954000
10385	3244.103000
10390	3242.776000
10395	3242.777000
10400	3243.780000
10405	3243.781000
10410	3246.780000
10415	3246.779000
10420	3247.999000
10425	3247.833000
10430	3247.545000
10435	3248.523000
10440	3247.977000
10445	3248.019000
10450	3248.023000
10455	3248.753000
10460	3250.317000
10465	3250.864000
10470	3250.319000
10475	3251.144000
10480	3251.144000
10485	3251.142000
10490	3251.146000
