# freq min (cm-1)	freq max (cm-1)	c6	c5	c4	c3	c2	c1	c0
3.264022039999999834e+03 3.332837179999999989e+03 2.392056681815782153e-15 -3.453493853354776398e-11 1.577051104835110467e-07 -3.916255431101711265e-05 -1.761015753876467915e+00 5.093366721937914008e+03 -4.499713977886358276e+06
3.329168830000000071e+03 3.377709159999999883e+03 -8.601381320014075716e-14 1.150676018247623305e-09 -4.807236851606619861e-06 -4.233492436721597493e-05 5.401430086805773101e+01 -1.444149803048398171e+05 1.207379157360423952e+08
3.374542910000000120e+03 3.525457849999999780e+03 1.819767717671562191e-12 -3.761130927403512425e-08 3.238762770256265193e-04 -1.487332001830081740e+00 3.841745054598853585e+03 -5.291967084030659869e+06 3.037132047018086433e+09
