# freq min (cm-1)	freq max (cm-1)	c2	c1	c0
3.264022039999999834e+03 3.332837179999999989e+03 -4.266377648582397875e-03 3.764142214968664746e+01 -7.239248564823047491e+04
3.329168830000000071e+03 3.377709159999999883e+03 -1.251416186633001748e-02 9.355278761917895736e+01 -1.679709564848078298e+05
3.374542910000000120e+03 3.525457849999999780e+03 8.284773919439316833e-03 -4.711184797916838107e+01 6.944716235628355935e+04
